id_foco_queimada,mes_ano,tipo_area,quantidade,id_estado
864,2022-08-01,Fogo em áreas de vegetação nativa,11.0,4
865,2022-08-01,Fogo em áreas de vegetação nativa,753.0,5
866,2022-08-01,Fogo em áreas de vegetação nativa,861.0,6
867,2022-08-01,Fogo em áreas de vegetação nativa,173.0,7
868,2022-08-01,Fogo em áreas de vegetação nativa,18.0,8
869,2022-08-01,Fogo em áreas de vegetação nativa,8.0,9
870,2022-09-01,Fogo em áreas de desmatamento consolidado,1966.0,1
871,2022-09-01,Fogo em áreas de desmatamento consolidado,73.0,2
872,2022-09-01,Fogo em áreas de desmatamento consolidado,2859.0,3
873,2022-09-01,Fogo em áreas de desmatamento consolidado,431.0,4
874,2022-09-01,Fogo em áreas de desmatamento consolidado,2667.0,5
875,2022-09-01,Fogo em áreas de desmatamento consolidado,5672.0,6
876,2022-09-01,Fogo em áreas de desmatamento consolidado,1658.0,7
877,2022-09-01,Fogo em áreas de desmatamento consolidado,24.0,8
878,2022-09-01,Fogo em áreas de desmatamento consolidado,55.0,9
879,2022-09-01,Fogo em áreas de desmatamento recente,4010.0,1
880,2022-09-01,Fogo em áreas de desmatamento recente,17.0,2
881,2022-09-01,Fogo em áreas de desmatamento recente,4952.0,3
882,2022-09-01,Fogo em áreas de desmatamento recente,105.0,4
883,2022-09-01,Fogo em áreas de desmatamento recente,2982.0,5
884,2022-09-01,Fogo em áreas de desmatamento recente,5653.0,6
885,2022-09-01,Fogo em áreas de desmatamento recente,3209.0,7
886,2022-09-01,Fogo em áreas de desmatamento recente,47.0,8
887,2022-09-01,Fogo em áreas de desmatamento recente,16.0,9
888,2022-09-01,Fogo em outras áreas,14.0,3
889,2022-09-01,Fogo em outras áreas,13.0,4
890,2022-09-01,Fogo em outras áreas,2.0,6
891,2022-09-01,Fogo em outras áreas,2.0,7
892,2022-09-01,Fogo em áreas de vegetação nativa,716.0,1
893,2022-09-01,Fogo em áreas de vegetação nativa,109.0,2
894,2022-09-01,Fogo em áreas de vegetação nativa,834.0,3
895,2022-09-01,Fogo em áreas de vegetação nativa,19.0,4
896,2022-09-01,Fogo em áreas de vegetação nativa,1429.0,5
897,2022-09-01,Fogo em áreas de vegetação nativa,1209.0,6
898,2022-09-01,Fogo em áreas de vegetação nativa,462.0,7
899,2022-09-01,Fogo em áreas de vegetação nativa,21.0,8
900,2022-09-01,Fogo em áreas de vegetação nativa,4.0,9
901,2022-10-01,Fogo em áreas de desmatamento consolidado,374.0,1
902,2022-10-01,Fogo em áreas de desmatamento consolidado,287.0,2
903,2022-10-01,Fogo em áreas de desmatamento consolidado,604.0,3
904,2022-10-01,Fogo em áreas de desmatamento consolidado,1054.0,4
905,2022-10-01,Fogo em áreas de desmatamento consolidado,572.0,5
906,2022-10-01,Fogo em áreas de desmatamento consolidado,3857.0,6
907,2022-10-01,Fogo em áreas de desmatamento consolidado,339.0,7
908,2022-10-01,Fogo em áreas de desmatamento consolidado,41.0,8
909,2022-10-01,Fogo em áreas de desmatamento consolidado,83.0,9
910,2022-10-01,Fogo em áreas de desmatamento recente,662.0,1
911,2022-10-01,Fogo em áreas de desmatamento recente,57.0,2
912,2022-10-01,Fogo em áreas de desmatamento recente,717.0,3
913,2022-10-01,Fogo em áreas de desmatamento recente,142.0,4
914,2022-10-01,Fogo em áreas de desmatamento recente,324.0,5
915,2022-10-01,Fogo em áreas de desmatamento recente,2993.0,6
916,2022-10-01,Fogo em áreas de desmatamento recente,366.0,7
917,2022-10-01,Fogo em áreas de desmatamento recente,58.0,8
918,2022-10-01,Fogo em áreas de desmatamento recente,7.0,9
919,2022-10-01,Fogo em outras áreas,6.0,3
920,2022-10-01,Fogo em outras áreas,6.0,4
921,2022-10-01,Fogo em outras áreas,2.0,6
922,2022-10-01,Fogo em outras áreas,3.0,7
923,2022-10-01,Fogo em áreas de vegetação nativa,91.0,1
924,2022-10-01,Fogo em áreas de vegetação nativa,266.0,2
925,2022-10-01,Fogo em áreas de vegetação nativa,176.0,3
926,2022-10-01,Fogo em áreas de vegetação nativa,28.0,4
927,2022-10-01,Fogo em áreas de vegetação nativa,82.0,5
928,2022-10-01,Fogo em áreas de vegetação nativa,572.0,6
929,2022-10-01,Fogo em áreas de vegetação nativa,108.0,7
930,2022-10-01,Fogo em áreas de vegetação nativa,18.0,8
931,2022-11-01,Fogo em áreas de desmatamento consolidado,288.0,1
932,2022-11-01,Fogo em áreas de desmatamento consolidado,65.0,2
933,2022-11-01,Fogo em áreas de desmatamento consolidado,364.0,3
934,2022-11-01,Fogo em áreas de desmatamento consolidado,1256.0,4
935,2022-11-01,Fogo em áreas de desmatamento consolidado,700.0,5
936,2022-11-01,Fogo em áreas de desmatamento consolidado,3002.0,6
937,2022-11-01,Fogo em áreas de desmatamento consolidado,854.0,7
938,2022-11-01,Fogo em áreas de desmatamento consolidado,36.0,8
939,2022-11-01,Fogo em áreas de desmatamento consolidado,45.0,9
940,2022-11-01,Fogo em áreas de desmatamento recente,559.0,1
941,2022-11-01,Fogo em áreas de desmatamento recente,5.0,2
942,2022-11-01,Fogo em áreas de desmatamento recente,499.0,3
943,2022-11-01,Fogo em áreas de desmatamento recente,95.0,4
944,2022-11-01,Fogo em áreas de desmatamento recente,475.0,5
945,2022-11-01,Fogo em áreas de desmatamento recente,1251.0,6
946,2022-11-01,Fogo em áreas de desmatamento recente,818.0,7
947,2022-11-01,Fogo em áreas de desmatamento recente,55.0,8
948,2022-11-01,Fogo em áreas de desmatamento recente,5.0,9
949,2022-11-01,Fogo em outras áreas,4.0,3
950,2022-11-01,Fogo em outras áreas,12.0,4
951,2022-11-01,Fogo em outras áreas,1.0,7
952,2022-11-01,Fogo em áreas de vegetação nativa,76.0,1
953,2022-11-01,Fogo em áreas de vegetação nativa,47.0,2
954,2022-11-01,Fogo em áreas de vegetação nativa,94.0,3
955,2022-11-01,Fogo em áreas de vegetação nativa,25.0,4
956,2022-11-01,Fogo em áreas de vegetação nativa,150.0,5
957,2022-11-01,Fogo em áreas de vegetação nativa,238.0,6
958,2022-11-01,Fogo em áreas de vegetação nativa,76.0,7
959,2022-11-01,Fogo em áreas de vegetação nativa,37.0,8
960,2022-12-01,Fogo em áreas de desmatamento consolidado,4.0,1
961,2022-12-01,Fogo em áreas de desmatamento consolidado,4.0,2
962,2022-12-01,Fogo em áreas de desmatamento consolidado,92.0,3
963,2022-12-01,Fogo em áreas de desmatamento consolidado,531.0,4
964,2022-12-01,Fogo em áreas de desmatamento consolidado,117.0,5
965,2022-12-01,Fogo em áreas de desmatamento consolidado,998.0,6
966,2022-12-01,Fogo em áreas de desmatamento consolidado,36.0,7
967,2022-12-01,Fogo em áreas de desmatamento consolidado,45.0,8
968,2022-12-01,Fogo em áreas de desmatamento consolidado,20.0,9
969,2022-12-01,Fogo em áreas de desmatamento recente,5.0,1
970,2022-12-01,Fogo em áreas de desmatamento recente,60.0,3
971,2022-12-01,Fogo em áreas de desmatamento recente,56.0,4
972,2022-12-01,Fogo em áreas de desmatamento recente,77.0,5
973,2022-12-01,Fogo em áreas de desmatamento recente,424.0,6
974,2022-12-01,Fogo em áreas de desmatamento recente,32.0,7
975,2022-12-01,Fogo em áreas de desmatamento recente,56.0,8
976,2022-12-01,Fogo em áreas de desmatamento recente,1.0,9
977,2022-12-01,Fogo em outras áreas,3.0,3
978,2022-12-01,Fogo em outras áreas,10.0,4
979,2022-12-01,Fogo em áreas de vegetação nativa,2.0,2
980,2022-12-01,Fogo em áreas de vegetação nativa,27.0,3
981,2022-12-01,Fogo em áreas de vegetação nativa,24.0,4
982,2022-12-01,Fogo em áreas de vegetação nativa,3.0,5
983,2022-12-01,Fogo em áreas de vegetação nativa,50.0,6
984,2022-12-01,Fogo em áreas de vegetação nativa,2.0,7
985,2022-12-01,Fogo em áreas de vegetação nativa,105.0,8
986,2021-01-01,Fogo em áreas de desmatamento consolidado,1.0,1
987,2021-01-01,Fogo em áreas de desmatamento consolidado,17.0,3
988,2021-01-01,Fogo em áreas de desmatamento consolidado,77.0,4
989,2021-01-01,Fogo em áreas de desmatamento consolidado,245.0,5
990,2021-01-01,Fogo em áreas de desmatamento consolidado,161.0,6
991,2021-01-01,Fogo em áreas de desmatamento consolidado,25.0,7
992,2021-01-01,Fogo em áreas de desmatamento consolidado,9.0,8
993,2021-01-01,Fogo em áreas de desmatamento consolidado,2.0,9
994,2021-01-01,Fogo em áreas de desmatamento recente,4.0,1
995,2021-01-01,Fogo em áreas de desmatamento recente,16.0,3
996,2021-01-01,Fogo em áreas de desmatamento recente,9.0,4
997,2021-01-01,Fogo em áreas de desmatamento recente,77.0,5
998,2021-01-01,Fogo em áreas de desmatamento recente,73.0,6
999,2021-01-01,Fogo em áreas de desmatamento recente,20.0,7
1000,2021-01-01,Fogo em áreas de desmatamento recente,9.0,8
1001,2021-01-01,Fogo em outras áreas,2.0,3
1002,2021-01-01,Fogo em áreas de vegetação nativa,2.0,3
1003,2021-01-01,Fogo em áreas de vegetação nativa,4.0,4
1004,2021-01-01,Fogo em áreas de vegetação nativa,7.0,5
1005,2021-01-01,Fogo em áreas de vegetação nativa,10.0,6
1006,2021-01-01,Fogo em áreas de vegetação nativa,2.0,7
1007,2021-01-01,Fogo em áreas de vegetação nativa,45.0,8
1008,2021-02-01,Fogo em áreas de desmatamento consolidado,17.0,3
1009,2021-02-01,Fogo em áreas de desmatamento consolidado,37.0,4
1010,2021-02-01,Fogo em áreas de desmatamento consolidado,361.0,5
1011,2021-02-01,Fogo em áreas de desmatamento consolidado,188.0,6
1012,2021-02-01,Fogo em áreas de desmatamento consolidado,10.0,7
1013,2021-02-01,Fogo em áreas de desmatamento consolidado,23.0,8
1014,2021-02-01,Fogo em áreas de desmatamento recente,8.0,3
1015,2021-02-01,Fogo em áreas de desmatamento recente,8.0,4
1016,2021-02-01,Fogo em áreas de desmatamento recente,31.0,5
1017,2021-02-01,Fogo em áreas de desmatamento recente,74.0,6
1018,2021-02-01,Fogo em áreas de desmatamento recente,4.0,7
1019,2021-02-01,Fogo em áreas de desmatamento recente,21.0,8
1020,2021-02-01,Fogo em outras áreas,1.0,3
1021,2021-02-01,Fogo em áreas de vegetação nativa,1.0,2
1022,2021-02-01,Fogo em áreas de vegetação nativa,5.0,3
1023,2021-02-01,Fogo em áreas de vegetação nativa,8.0,6
1024,2021-02-01,Fogo em áreas de vegetação nativa,93.0,8
1025,2021-03-01,Fogo em áreas de desmatamento consolidado,3.0,1
1026,2021-03-01,Fogo em áreas de desmatamento consolidado,12.0,3
1027,2021-03-01,Fogo em áreas de desmatamento consolidado,4.0,4
1028,2021-03-01,Fogo em áreas de desmatamento consolidado,366.0,5
1029,2021-03-01,Fogo em áreas de desmatamento consolidado,20.0,6
1030,2021-03-01,Fogo em áreas de desmatamento consolidado,13.0,7
1031,2021-03-01,Fogo em áreas de desmatamento consolidado,69.0,8
1032,2021-03-01,Fogo em áreas de desmatamento consolidado,1.0,9
1033,2021-03-01,Fogo em áreas de desmatamento recente,1.0,3
1034,2021-03-01,Fogo em áreas de desmatamento recente,22.0,5
1035,2021-03-01,Fogo em áreas de desmatamento recente,6.0,6
1036,2021-03-01,Fogo em áreas de desmatamento recente,6.0,7
1037,2021-03-01,Fogo em áreas de desmatamento recente,67.0,8
1038,2021-03-01,Fogo em áreas de desmatamento recente,1.0,9
1039,2021-03-01,Fogo em áreas de vegetação nativa,1.0,2
1040,2021-03-01,Fogo em áreas de vegetação nativa,3.0,3
1041,2021-03-01,Fogo em áreas de vegetação nativa,1.0,5
1042,2021-03-01,Fogo em áreas de vegetação nativa,5.0,6
1043,2021-03-01,Fogo em áreas de vegetação nativa,68.0,8
1044,2021-04-01,Fogo em áreas de desmatamento consolidado,3.0,1
1045,2021-04-01,Fogo em áreas de desmatamento consolidado,14.0,3
1046,2021-04-01,Fogo em áreas de desmatamento consolidado,4.0,4
1047,2021-04-01,Fogo em áreas de desmatamento consolidado,369.0,5
1048,2021-04-01,Fogo em áreas de desmatamento consolidado,46.0,6
1049,2021-04-01,Fogo em áreas de desmatamento consolidado,14.0,7
1050,2021-04-01,Fogo em áreas de desmatamento consolidado,36.0,8
1051,2021-04-01,Fogo em áreas de desmatamento recente,4.0,1
1052,2021-04-01,Fogo em áreas de desmatamento recente,3.0,3
1053,2021-04-01,Fogo em áreas de desmatamento recente,52.0,5
1054,2021-04-01,Fogo em áreas de desmatamento recente,4.0,6
1055,2021-04-01,Fogo em áreas de desmatamento recente,1.0,7
1056,2021-04-01,Fogo em áreas de desmatamento recente,33.0,8
1057,2021-04-01,Fogo em áreas de vegetação nativa,1.0,3
1058,2021-04-01,Fogo em áreas de vegetação nativa,1.0,5
1059,2021-04-01,Fogo em áreas de vegetação nativa,5.0,6
1060,2021-04-01,Fogo em áreas de vegetação nativa,1.0,7
1061,2021-04-01,Fogo em áreas de vegetação nativa,41.0,8
1062,2021-05-01,Fogo em áreas de desmatamento consolidado,13.0,1
1063,2021-05-01,Fogo em áreas de desmatamento consolidado,29.0,3
1064,2021-05-01,Fogo em áreas de desmatamento consolidado,26.0,4
1065,2021-05-01,Fogo em áreas de desmatamento consolidado,479.0,5
1066,2021-05-01,Fogo em áreas de desmatamento consolidado,133.0,6
1067,2021-05-01,Fogo em áreas de desmatamento consolidado,55.0,7
1068,2021-05-01,Fogo em áreas de desmatamento consolidado,10.0,9
1069,2021-05-01,Fogo em áreas de desmatamento recente,16.0,1
1070,2021-05-01,Fogo em áreas de desmatamento recente,5.0,3
1071,2021-05-01,Fogo em áreas de desmatamento recente,6.0,4
1072,2021-05-01,Fogo em áreas de desmatamento recente,287.0,5
1073,2021-05-01,Fogo em áreas de desmatamento recente,21.0,6
1074,2021-05-01,Fogo em áreas de desmatamento recente,26.0,7
1075,2021-05-01,Fogo em áreas de desmatamento recente,3.0,9
1076,2021-05-01,Fogo em outras áreas,1.0,4
1077,2021-05-01,Fogo em áreas de vegetação nativa,1.0,1
1078,2021-05-01,Fogo em áreas de vegetação nativa,11.0,3
1079,2021-05-01,Fogo em áreas de vegetação nativa,29.0,5
1080,2021-05-01,Fogo em áreas de vegetação nativa,4.0,6
1081,2021-05-01,Fogo em áreas de vegetação nativa,8.0,7
1082,2021-05-01,Fogo em áreas de vegetação nativa,3.0,8
1083,2021-05-01,Fogo em áreas de vegetação nativa,1.0,9
1084,2021-06-01,Fogo em áreas de desmatamento consolidado,21.0,1
1085,2021-06-01,Fogo em áreas de desmatamento consolidado,37.0,3
1086,2021-06-01,Fogo em áreas de desmatamento consolidado,42.0,4
1087,2021-06-01,Fogo em áreas de desmatamento consolidado,680.0,5
1088,2021-06-01,Fogo em áreas de desmatamento consolidado,295.0,6
1089,2021-06-01,Fogo em áreas de desmatamento consolidado,83.0,7
1090,2021-06-01,Fogo em áreas de desmatamento consolidado,3.0,8
1091,2021-06-01,Fogo em áreas de desmatamento consolidado,33.0,9
1092,2021-06-01,Fogo em áreas de desmatamento recente,26.0,1
1093,2021-06-01,Fogo em áreas de desmatamento recente,22.0,3
1094,2021-06-01,Fogo em áreas de desmatamento recente,17.0,4
1095,2021-06-01,Fogo em áreas de desmatamento recente,737.0,5
1096,2021-06-01,Fogo em áreas de desmatamento recente,62.0,6
1097,2021-06-01,Fogo em áreas de desmatamento recente,47.0,7
1098,2021-06-01,Fogo em áreas de desmatamento recente,1.0,8
1099,2021-06-01,Fogo em áreas de vegetação nativa,3.0,1
1100,2021-06-01,Fogo em áreas de vegetação nativa,4.0,2
1101,2021-06-01,Fogo em áreas de vegetação nativa,15.0,3
1102,2021-06-01,Fogo em áreas de vegetação nativa,1.0,4
1103,2021-06-01,Fogo em áreas de vegetação nativa,156.0,5
1104,2021-06-01,Fogo em áreas de vegetação nativa,27.0,6
1105,2021-06-01,Fogo em áreas de vegetação nativa,1.0,7
1106,2021-06-01,Fogo em áreas de vegetação nativa,7.0,8
1107,2021-07-01,Fogo em áreas de desmatamento consolidado,136.0,1
1108,2021-07-01,Fogo em áreas de desmatamento consolidado,1.0,2
1109,2021-07-01,Fogo em áreas de desmatamento consolidado,381.0,3
1110,2021-07-01,Fogo em áreas de desmatamento consolidado,84.0,4
1111,2021-07-01,Fogo em áreas de desmatamento consolidado,400.0,5
1112,2021-07-01,Fogo em áreas de desmatamento consolidado,678.0,6
1113,2021-07-01,Fogo em áreas de desmatamento consolidado,383.0,7
1114,2021-07-01,Fogo em áreas de desmatamento consolidado,1.0,8
1115,2021-07-01,Fogo em áreas de desmatamento consolidado,20.0,9
1116,2021-07-01,Fogo em áreas de desmatamento recente,248.0,1
1117,2021-07-01,Fogo em áreas de desmatamento recente,1.0,2
1118,2021-07-01,Fogo em áreas de desmatamento recente,647.0,3
1119,2021-07-01,Fogo em áreas de desmatamento recente,32.0,4
1120,2021-07-01,Fogo em áreas de desmatamento recente,500.0,5
1121,2021-07-01,Fogo em áreas de desmatamento recente,546.0,6
1122,2021-07-01,Fogo em áreas de desmatamento recente,408.0,7
1123,2021-07-01,Fogo em outras áreas,1.0,3
1124,2021-07-01,Fogo em outras áreas,2.0,5
1125,2021-07-01,Fogo em outras áreas,1.0,6
1126,2021-07-01,Fogo em áreas de vegetação nativa,49.0,1
1127,2021-07-01,Fogo em áreas de vegetação nativa,3.0,2
1128,2021-07-01,Fogo em áreas de vegetação nativa,144.0,3
1129,2021-07-01,Fogo em áreas de vegetação nativa,1.0,4
1130,2021-07-01,Fogo em áreas de vegetação nativa,157.0,5
1131,2021-07-01,Fogo em áreas de vegetação nativa,101.0,6
1132,2021-07-01,Fogo em áreas de vegetação nativa,38.0,7
1133,2021-07-01,Fogo em áreas de vegetação nativa,4.0,8
1134,2021-08-01,Fogo em áreas de desmatamento consolidado,856.0,1
1135,2021-08-01,Fogo em áreas de desmatamento consolidado,7.0,2
1136,2021-08-01,Fogo em áreas de desmatamento consolidado,2540.0,3
1137,2021-08-01,Fogo em áreas de desmatamento consolidado,213.0,4
1138,2021-08-01,Fogo em áreas de desmatamento consolidado,1315.0,5
1139,2021-08-01,Fogo em áreas de desmatamento consolidado,2648.0,6
1140,2021-08-01,Fogo em áreas de desmatamento consolidado,988.0,7
1141,2021-08-01,Fogo em áreas de desmatamento consolidado,7.0,8
1142,2021-08-01,Fogo em áreas de desmatamento consolidado,36.0,9
1143,2021-08-01,Fogo em áreas de desmatamento recente,1991.0,1
1144,2021-08-01,Fogo em áreas de desmatamento recente,1.0,2
1145,2021-08-01,Fogo em áreas de desmatamento recente,5272.0,3
1146,2021-08-01,Fogo em áreas de desmatamento recente,36.0,4
1147,2021-08-01,Fogo em áreas de desmatamento recente,1893.0,5
1148,2021-08-01,Fogo em áreas de desmatamento recente,4562.0,6
1149,2021-08-01,Fogo em áreas de desmatamento recente,3021.0,7
1150,2021-08-01,Fogo em áreas de desmatamento recente,9.0,8
1151,2021-08-01,Fogo em áreas de desmatamento recente,4.0,9
1152,2021-08-01,Fogo em outras áreas,6.0,3
1153,2021-08-01,Fogo em outras áreas,9.0,4
1154,2021-08-01,Fogo em outras áreas,1.0,5
1155,2021-08-01,Fogo em áreas de vegetação nativa,338.0,1
1156,2021-08-01,Fogo em áreas de vegetação nativa,11.0,2
1157,2021-08-01,Fogo em áreas de vegetação nativa,770.0,3
1158,2021-08-01,Fogo em áreas de vegetação nativa,3.0,4
1159,2021-08-01,Fogo em áreas de vegetação nativa,587.0,5
1160,2021-08-01,Fogo em áreas de vegetação nativa,571.0,6
1161,2021-08-01,Fogo em áreas de vegetação nativa,284.0,7
1162,2021-08-01,Fogo em áreas de vegetação nativa,3.0,8
1163,2021-09-01,Fogo em áreas de desmatamento consolidado,1133.0,1
1164,2021-09-01,Fogo em áreas de desmatamento consolidado,50.0,2
1165,2021-09-01,Fogo em áreas de desmatamento consolidado,997.0,3
1166,2021-09-01,Fogo em áreas de desmatamento consolidado,270.0,4
1167,2021-09-01,Fogo em áreas de desmatamento consolidado,1324.0,5
1168,2021-09-01,Fogo em áreas de desmatamento consolidado,1812.0,6
1169,2021-09-01,Fogo em áreas de desmatamento consolidado,977.0,7
1170,2021-09-01,Fogo em áreas de desmatamento consolidado,17.0,8
1171,2021-09-01,Fogo em áreas de desmatamento consolidado,32.0,9
1172,2021-09-01,Fogo em áreas de desmatamento recente,2456.0,1
1173,2021-09-01,Fogo em áreas de desmatamento recente,3.0,2
1174,2021-09-01,Fogo em áreas de desmatamento recente,1528.0,3
1175,2021-09-01,Fogo em áreas de desmatamento recente,43.0,4
1176,2021-09-01,Fogo em áreas de desmatamento recente,1368.0,5
1177,2021-09-01,Fogo em áreas de desmatamento recente,1731.0,6
1178,2021-09-01,Fogo em áreas de desmatamento recente,1545.0,7
1179,2021-09-01,Fogo em áreas de desmatamento recente,8.0,8
1180,2021-09-01,Fogo em áreas de desmatamento recente,2.0,9
1181,2021-09-01,Fogo em outras áreas,1.0,1
1182,2021-09-01,Fogo em outras áreas,2.0,3
1183,2021-09-01,Fogo em outras áreas,7.0,4
1184,2021-09-01,Fogo em outras áreas,1.0,5
1185,2021-09-01,Fogo em áreas de vegetação nativa,391.0,1
1186,2021-09-01,Fogo em áreas de vegetação nativa,84.0,2
1187,2021-09-01,Fogo em áreas de vegetação nativa,272.0,3
1188,2021-09-01,Fogo em áreas de vegetação nativa,11.0,4
1189,2021-09-01,Fogo em áreas de vegetação nativa,419.0,5
1190,2021-09-01,Fogo em áreas de vegetação nativa,232.0,6
1191,2021-09-01,Fogo em áreas de vegetação nativa,110.0,7
1192,2021-09-01,Fogo em áreas de vegetação nativa,29.0,8
1193,2021-10-01,Fogo em áreas de desmatamento consolidado,354.0,1
1194,2021-10-01,Fogo em áreas de desmatamento consolidado,180.0,2
1195,2021-10-01,Fogo em áreas de desmatamento consolidado,678.0,3
1196,2021-10-01,Fogo em áreas de desmatamento consolidado,740.0,4
1197,2021-10-01,Fogo em áreas de desmatamento consolidado,666.0,5
1198,2021-10-01,Fogo em áreas de desmatamento consolidado,2038.0,6
1199,2021-10-01,Fogo em áreas de desmatamento consolidado,640.0,7
1200,2021-10-01,Fogo em áreas de desmatamento consolidado,25.0,8
1201,2021-10-01,Fogo em áreas de desmatamento consolidado,58.0,9
1202,2021-10-01,Fogo em áreas de desmatamento recente,667.0,1
1203,2021-10-01,Fogo em áreas de desmatamento recente,40.0,2
1204,2021-10-01,Fogo em áreas de desmatamento recente,896.0,3
1205,2021-10-01,Fogo em áreas de desmatamento recente,142.0,4
1206,2021-10-01,Fogo em áreas de desmatamento recente,390.0,5
1207,2021-10-01,Fogo em áreas de desmatamento recente,1893.0,6
1208,2021-10-01,Fogo em áreas de desmatamento recente,893.0,7
1209,2021-10-01,Fogo em áreas de desmatamento recente,20.0,8
1210,2021-10-01,Fogo em áreas de desmatamento recente,7.0,9
1211,2021-10-01,Fogo em outras áreas,2.0,2
1212,2021-10-01,Fogo em outras áreas,3.0,3
1213,2021-10-01,Fogo em outras áreas,7.0,4
1214,2021-10-01,Fogo em outras áreas,1.0,6
1215,2021-10-01,Fogo em áreas de vegetação nativa,97.0,1
1216,2021-10-01,Fogo em áreas de vegetação nativa,179.0,2
1217,2021-10-01,Fogo em áreas de vegetação nativa,196.0,3
1218,2021-10-01,Fogo em áreas de vegetação nativa,19.0,4
1219,2021-10-01,Fogo em áreas de vegetação nativa,72.0,5
1220,2021-10-01,Fogo em áreas de vegetação nativa,317.0,6
1221,2021-10-01,Fogo em áreas de vegetação nativa,225.0,7
1222,2021-10-01,Fogo em áreas de vegetação nativa,80.0,8
1223,2021-10-01,Fogo em áreas de vegetação nativa,1.0,9
1224,2021-11-01,Fogo em áreas de desmatamento consolidado,5.0,1
1225,2021-11-01,Fogo em áreas de desmatamento consolidado,56.0,2
1226,2021-11-01,Fogo em áreas de desmatamento consolidado,138.0,3
1227,2021-11-01,Fogo em áreas de desmatamento consolidado,1038.0,4
1228,2021-11-01,Fogo em áreas de desmatamento consolidado,171.0,5
1229,2021-11-01,Fogo em áreas de desmatamento consolidado,2236.0,6
1230,2021-11-01,Fogo em áreas de desmatamento consolidado,66.0,7
1231,2021-11-01,Fogo em áreas de desmatamento consolidado,27.0,8
1232,2021-11-01,Fogo em áreas de desmatamento consolidado,25.0,9
1233,2021-11-01,Fogo em áreas de desmatamento recente,8.0,1
1234,2021-11-01,Fogo em áreas de desmatamento recente,10.0,2
1235,2021-11-01,Fogo em áreas de desmatamento recente,90.0,3
1236,2021-11-01,Fogo em áreas de desmatamento recente,96.0,4
1237,2021-11-01,Fogo em áreas de desmatamento recente,71.0,5
1238,2021-11-01,Fogo em áreas de desmatamento recente,1241.0,6
1239,2021-11-01,Fogo em áreas de desmatamento recente,53.0,7
1240,2021-11-01,Fogo em áreas de desmatamento recente,43.0,8
1241,2021-11-01,Fogo em áreas de desmatamento recente,3.0,9
1242,2021-11-01,Fogo em outras áreas,3.0,3
1243,2021-11-01,Fogo em outras áreas,33.0,4
1244,2021-11-01,Fogo em áreas de vegetação nativa,1.0,1
1245,2021-11-01,Fogo em áreas de vegetação nativa,37.0,2
1246,2021-11-01,Fogo em áreas de vegetação nativa,17.0,3
1247,2021-11-01,Fogo em áreas de vegetação nativa,25.0,4
1248,2021-11-01,Fogo em áreas de vegetação nativa,15.0,5
1249,2021-11-01,Fogo em áreas de vegetação nativa,171.0,6
1250,2021-11-01,Fogo em áreas de vegetação nativa,6.0,7
1251,2021-11-01,Fogo em áreas de vegetação nativa,104.0,8
1252,2021-12-01,Fogo em áreas de desmatamento consolidado,1.0,1
1253,2021-12-01,Fogo em áreas de desmatamento consolidado,4.0,2
1254,2021-12-01,Fogo em áreas de desmatamento consolidado,27.0,3
1255,2021-12-01,Fogo em áreas de desmatamento consolidado,548.0,4
1256,2021-12-01,Fogo em áreas de desmatamento consolidado,127.0,5
1257,2021-12-01,Fogo em áreas de desmatamento consolidado,461.0,6
1258,2021-12-01,Fogo em áreas de desmatamento consolidado,14.0,7
1259,2021-12-01,Fogo em áreas de desmatamento consolidado,17.0,8
1260,2021-12-01,Fogo em áreas de desmatamento consolidado,9.0,9
1261,2021-12-01,Fogo em áreas de desmatamento recente,16.0,3
1262,2021-12-01,Fogo em áreas de desmatamento recente,40.0,4
1263,2021-12-01,Fogo em áreas de desmatamento recente,36.0,5
1264,2021-12-01,Fogo em áreas de desmatamento recente,162.0,6
1265,2021-12-01,Fogo em áreas de desmatamento recente,16.0,7
1266,2021-12-01,Fogo em áreas de desmatamento recente,9.0,8
1267,2021-12-01,Fogo em outras áreas,9.0,4
1268,2021-12-01,Fogo em áreas de vegetação nativa,1.0,2
1269,2021-12-01,Fogo em áreas de vegetação nativa,14.0,4
1270,2021-12-01,Fogo em áreas de vegetação nativa,4.0,5
1271,2021-12-01,Fogo em áreas de vegetação nativa,25.0,6
1272,2021-12-01,Fogo em áreas de vegetação nativa,1.0,7
1273,2021-12-01,Fogo em áreas de vegetação nativa,58.0,8
1274,2020-01-01,Fogo em áreas de desmatamento consolidado,4.0,1
1275,2020-01-01,Fogo em áreas de desmatamento consolidado,2.0,2
1276,2020-01-01,Fogo em áreas de desmatamento consolidado,112.0,3
1277,2020-01-01,Fogo em áreas de desmatamento consolidado,12.0,4
1278,2020-01-01,Fogo em áreas de desmatamento consolidado,336.0,5
1279,2020-01-01,Fogo em áreas de desmatamento consolidado,167.0,6
1280,2020-01-01,Fogo em áreas de desmatamento consolidado,33.0,7
1281,2020-01-01,Fogo em áreas de desmatamento consolidado,59.0,8
1282,2020-01-01,Fogo em áreas de desmatamento consolidado,3.0,9
1283,2020-01-01,Fogo em áreas de desmatamento recente,12.0,1
1284,2020-01-01,Fogo em áreas de desmatamento recente,51.0,3
1285,2020-01-01,Fogo em áreas de desmatamento recente,96.0,5
1286,2020-01-01,Fogo em áreas de desmatamento recente,48.0,6
